343.687598376391,0.0005385996,1.96102790530281E-05,10.3106279512917
345.214585412306,0.0009090858,3.32824018225803E-05,10.3564375623692
349.12401862445,0.0015500496,5.75482290762073E-05,10.4737205587335
358.371310225826,0.0028747608,0.000110254424262962,10.7511393067748
373.823440142778,0.0053892975,0.000217825059726151,11.2147032042833
388.461358082155,0.0075486125,0.000320012931784305,11.6538407424647
425.133206685453,0.0136549777,0.000647479485955982,12.7539962005636
446.607065137963,0.0178482846,0.000899618594492907,13.3982119541389
463.203875774476,0.02104227,0.00110960867782904,13.8961162732343
496.299170000067,0.028803544,0.00165399706415001,14.888975100002
